id,lad,population,area_km2,pop_density_km2,lte_4G
NE470,E06000057,397.0,79.44255003564608,32.40048991071385,1
NE665,E06000057,223.0,46.819649664929926,30.880971158208293,1
NE664,E06000057,861.0,237.5494819612389,23.499753685334387,0
NE192,E06000057,442.0,122.95472721943433,23.307263446957574,0
NE483,E06000057,581.0,170.79740175213146,22.055104460368167,0
CA87,E06000057,776.0,241.84684815562548,20.803458258049247,0
NE614,E06000057,518.0,180.21769726810368,18.635736879876205,0
NE478,E06000057,207.0,94.69522812728263,14.1728273680683,1
NE191,E06000057,601.0,295.75667008460596,13.175107593442965,0
NE481,E06000057,415.0,410.986909424495,6.546879597832994,0
HP197,E07000004,2881.0,1.0396867849421383,34326.74949777454,1
HP202,E07000004,3069.0,1.1214386334064173,33901.0634063173,1
HP219,E07000004,4965.0,2.4137133167775144,25481.530682886616,1
HP218,E07000004,5310.000000000001,2.6659379292587886,24673.82236771272,1
HP217,E07000004,4140.0,2.1894642986474535,23423.641872732594,1
HP199,E07000004,4786.0,2.54083841434143,23333.914048700673,1
HP201,E07000004,3710.0,2.2094681096617736,20800.70804505174,1
HP198,E07000004,2306.0,2.1758140770524275,13128.934058718954,1
HP190,E07000004,1022.0,1.2712727574728815,9958.733294571603,1
MK181,E07000004,5180.0,9.949256043343981,6449.575016661581,1
MK187,E07000004,1359.0,3.7564434309519803,4481.615050343466,1
HP226,E07000004,2773.9999999999995,17.017615792445813,2019.2946223993927,1
HP225,E07000004,7002.0,51.11204443529024,1697.035002593929,1
HP178,E07000004,3922.0,54.27715063889025,895.1225437219996,1
HP169,E07000004,1994.0,28.415757297139542,869.2763528100513,1
MK183,E07000004,3045.0,47.049500749225224,801.7227802494086,1
HP180,E07000004,5233.000000000001,100.44222173451841,645.3961502200347,1
LU70,E07000004,4082.0,80.08970200630355,631.3762901063224,1
MK182,E07000004,2484.0,62.34908328892231,493.5298957355822,1
MK170,E07000004,2887.0,77.63805895577362,460.6425601144311,1
HP189,E07000004,3224.0,88.11001794768815,453.27491980543635,1
HP224,E07000004,2357.0,73.40705790715965,397.7532258789548,1
MK184,E07000004,1689.0,59.21121679270077,353.3601820035586,1
OX270,E07000004,538.0,19.60437665588787,339.9548050396621,1
MK185,E07000004,742.9999999999999,60.04138446992988,153.29573150559548,0
MK186,E07000004,23.0,4.4581524887456565,63.909418075609345,0
CB12,E07000008,3539.0,0.9965977842344768,69866.04650322002,1
CB11,E07000008,1584.0,0.5955069291240506,52332.7891054274,1
CB43,E07000008,5167.0,2.1802383472055245,46627.27239304267,1
CB42,E07000008,6495.0,2.7785951166948113,45989.57651858035,1
CB41,E07000008,7332.999999999999,3.4705487066583847,41570.86529679045,1
CB13,E07000008,8334.0,4.080838691760192,40179.96842436253,1
CB17,E07000008,1816.0,1.0464643052034577,34142.6281560023,1
CB21,E07000008,1815.0,1.0936480153363628,32651.60871498604,1
CB18,E07000008,2262.0,2.0467683279588678,21743.499152632066,1
CB28,E07000008,2163.0,2.081316427870321,20446.73321963874,1
CB29,E07000008,3971.0,4.010428587242345,19481.15146263539,1
CB58,E07000008,5419.0,8.144953585746608,13089.8919117287,1
CB20,E07000008,712.0,1.545928061275967,9061.419495945805,1
CB23,E07000008,91.0,0.23041680683313828,7770.2100972716635,1
CB27,E07000008,126.0,1.2528940585169226,1978.6169201049465,0
CB61,E07000009,5554.0,52.22443058132507,2388.7846865399674,1
CB80,E07000009,4806.0,51.61918900119027,2091.3052794629366,1
CB87,E07000009,3236.0,41.111199633681686,1768.0445647769625,1
CB63,E07000009,6027.999999999999,82.54246746213812,1640.3655532540024,1
CB74,E07000009,4473.0,62.932082508631396,1596.5099851800937,1
CB250,E07000009,3660.0,53.18605606143691,1545.7104488559448,1
CB75,E07000009,8524.0,139.6612432702565,1370.9208499736365,1
CB62,E07000009,5211.0,125.76483534322223,930.6935217684733,1
CB89,E07000009,3027.9999999999995,98.55391543944386,690.1235253645157,0
PE133,E07000010,5018.0,3.077342302018346,35383.04936454608,1
PE158,E07000010,5117.0,4.2429176068805114,26169.24703151605,1
PE132,E07000010,4363.0,3.7069752989181857,25539.120016298617,1
PE159,E07000010,4778.0,5.347955585803041,19386.47108529421,1
PE131,E07000010,1611.9999999999998,2.1498921151377828,16270.045922385792,1
PE71,E07000010,6096.0,10.862301572775696,12177.6506363136,1
PE166,E07000010,5059.0,50.66190056617981,2166.8238610715516,1
PE135,E07000010,2822.0,50.09718172841825,1222.3177620832878,1
PE140,E07000010,2396.0,46.88917883705574,1108.8035170380808,1
PE134,E07000010,3160.0,88.18190725505065,777.585230533289,1
PE150,E07000010,4097.0,164.1701859558955,541.5169836737556,1
PE72,E07000010,1566.9999999999998,77.63868482922018,437.95676045488665,0
PE291,E07000011,5112.000000000001,2.9486798444863322,22225.804280082295,1
PE192,E07000011,4544.0,2.7250981557293654,21377.181008369862,1
PE293,E07000011,1534.0,1.1120179527950542,17685.112328142997,1
PE276,E07000011,2197.0,2.0843100705735957,13513.317841050064,1
PE191,E07000011,3165.0,3.0709785946003563,13212.688209881679,1
PE197,E07000011,2227.0,2.2144543599599302,12892.8148180098,1
PE297,E07000011,1411.0,1.4373836224177376,12584.865640552158,1
PE275,E07000011,2880.9999999999995,3.6602405654059136,10090.853244721504,1
PE198,E07000011,3330.0,4.361313987014509,9788.612599993781,1
PE261,E07000011,2822.0,3.902875316937252,9269.719523734513,1
PE296,E07000011,2340.0,4.014870627135231,7472.0292569825015,1
PE273,E07000011,3299.0,7.708987020343595,5486.2963482977975,1
PE292,E07000011,3414.0,19.84130491883518,2205.908769059313,1
PE289,E07000011,2865.0,30.937347110474914,1187.2326127111878,1
PE274,E07000011,1056.0,11.624583385206845,1164.6107183979732,1
PE284,E07000011,4199.0,46.54712179850826,1156.504439949511,1
PE73,E07000011,7436.0,112.09733318059857,850.4295887037649,1
PE283,E07000011,4126.0,76.3318789344103,692.9749447561077,1
PE196,E07000011,4586.0,85.42223592181422,688.2676815732581,1
PE282,E07000011,4173.0,101.7359320524513,525.8577491846205,1
PE195,E07000011,2970.9999999999995,80.02706396817082,475.94857372054184,1
PE262,E07000011,2425.0,85.23003695098018,364.7651408992297,1
PE285,E07000011,3425.0,129.86196673715187,338.12155813094296,1
PE280,E07000011,2464.0,115.91565318024972,272.5165475966021,0
CB236,E07000012,2769.0,2.876247425223379,12392.677079102874,1
CB235,E07000012,1110.0,1.3087953640787084,10917.41077405452,1
CB19,E07000012,3970.0,8.825785241578384,5790.360080043367,1
CB30,E07000012,4252.0,11.368858654375543,4814.429252778511,1
CB246,E07000012,1829.0,6.457568009814039,3645.9703885040763,1
CB39,E07000012,1780.0,6.908398868377238,3316.7368684300204,1
CB249,E07000012,3452.0,13.795635964140898,3221.0501134264564,1
CB225,E07000012,3696.0000000000005,20.89212411780356,2277.287098240127,1
CB243,E07000012,2549.0,17.455818364510485,1879.7411190164266,1
SG86,E07000012,3211.0,24.320017625602414,1699.592635705487,1
SG85,E07000012,4817.0,37.168645954420015,1668.277630906924,1
CB223,E07000012,3434.0,28.587680273924892,1546.2858972295746,1
SG87,E07000012,3446.0,33.761336844937674,1313.9052819251212,1
CB237,E07000012,3523.0,34.57383540726898,1311.6969340917212,1
CB233,E07000012,1845.0,19.264230214216525,1232.85820918975,1
CB245,E07000012,3006.0,31.71079033071767,1220.2542545541498,1
CB224,E07000012,1872.0,21.9752402992948,1096.5807860405212,1
CB248,E07000012,2903.0,34.42295629850366,1085.5936410658355,1
CB238,E07000012,2246.0,29.408413752182224,983.1200932898337,1
CB226,E07000012,532.0,7.110928229052471,963.0609142372856,1
CB244,E07000012,1455.0000000000002,20.075279752788965,932.974572979974,1
CB227,E07000012,1395.0,20.525644833550338,874.874620687492,1
CB259,E07000012,4504.0,73.17217727361279,792.3568638615536,1
CB231,E07000012,1478.0,24.985408580351162,761.4763135328385,1
CB232,E07000012,1281.0,27.21988738923709,605.8027298423548,1
SG193,E07000012,2314.0,50.08860219251349,594.6930497810796,1
CB215,E07000012,2457.0,57.633859946855715,548.7769606747453,1
CB214,E07000012,3623.9999999999995,85.3765590571679,546.4091484061387,1
CB216,E07000012,706.0,17.517060001734432,518.8142592910929,1
SG80,E07000012,1686.0,73.99222103453623,293.31881845999413,1
CB40,E07000012,34.0,1.6120472987801624,271.4998270361166,1
CB234,E07000012,508.0,36.681028829736796,178.2750736088503,0
CA142,E07000026,2758.0,1.7337535568228584,32501.13771944163,1
CA143,E07000026,4235.0,3.7148291171188457,23291.97101009295,1
CA79,E07000026,2837.0,4.100778750876214,14134.637159740158,1
CA145,E07000026,3458.0,6.910518274440889,10223.651483998534,1
CA158,E07000026,2317.0,10.032914412915655,4718.3547851606645,1
CA157,E07000026,3321.0,22.72329826548004,2985.9956705838317,1
CA141,E07000026,4153.0,30.528262626354085,2779.402917859188,1
CA156,E07000026,2249.0,33.00106288670898,1392.3653110902994,1
CA144,E07000026,2957.0,72.92131836568359,828.4923065767763,1
CA130,E07000026,4466.0,121.61400203421009,750.28593568817,1
CA73,E07000026,1598.0,44.668835192754976,730.909849610999,1
CA74,E07000026,2048.0,72.6876816832895,575.6530391640317,1
CA139,E07000026,3241.0,136.39306369151097,485.4879035609288,1
CA72,E07000026,1062.0,49.471307864197776,438.5941068674471,1
CA124,E07000026,2779.0,164.38058354536315,345.4058558254068,1
CA125,E07000026,2102.0,135.4584440535083,317.04309289672244,0
CA75,E07000026,913.0,87.43611498137005,213.33965683538267,0
CA70,E07000026,798.0,82.524674649882,197.5653315758031,0
CA71,E07000026,687.0,76.03956006069873,184.5902715500025,0
CA78,E07000026,966.0,143.54192263750605,137.49599069943002,0
LA141,E07000027,2152.0,0.6320343046787887,101350.75088110098,1
LA145,E07000027,5256.0,2.161329900406186,72386.84521271194,1
LA139,E07000027,4681.0,2.6692766103404173,52199.98939258562,1
LA142,E07000027,3918.0,4.548871689012973,25638.115485823826,1
LA143,E07000027,5160.0,13.269115554690384,11575.321974607894,1
LA158,E07000027,3714.0,10.026415951544246,11026.090083943862,1
LA144,E07000027,3153.0,13.781810436396228,6809.936358155359,1
LA130,E07000027,4046.0,19.485363918959397,6180.771833737472,1
LA167,E07000027,1515.0,7.7900393814410345,5788.93048159377,0
CA25,E07000028,3788.0,2.22469846454082,31987.050084056726,1
CA12,E07000028,5667.0,3.8975637851922764,27314.632163141483,1
CA13,E07000028,5215.0,4.6295767716541905,21161.594955492394,1
