msoa,urban_rural,total_prems,total_prems_density_km2,number_of_aps,number_of_aps_density_km2,source,buffer_size,total_prems_density_km2_decile
E02003087,Rural,8945.0,274.9526282849564,4011.0,123.29066428741869,Predictive Model,100,4
E02003087,Rural,16.272727272727273,129.70250038995835,1.7272727272727273,13.767304510665971,Wardriving,200,4
E02003087,Rural,8945.0,274.9526282849564,4340.0,133.40351109633437,Predictive Model,300,4
E02003087,Rural,29.363636363636363,144.02718565004835,1.8636363636363635,9.141044290482945,Wardriving,300,4
E02003094,Rural,8229.0,185.0963735439946,10690.0,240.45208812556837,Predictive Model,300,3
E02003094,Rural,26.40983606557377,129.53894112087121,10.319672131147541,50.617481958776175,Wardriving,300,4
E02003094,Rural,8229.0,185.0963735439946,10690.0,240.45208812556837,Predictive Model,200,3
E02003094,Rural,8229.0,185.0963735439946,10690.0,240.45208812556837,Predictive Model,100,3
E02003094,Rural,14.229508196721312,113.41693137863874,8.836065573770492,70.42825577544501,Wardriving,200,4
E02003098,Suburban,5264.0,1904.4795529716916,4358.0,1576.6948882694971,Predictive Model,200,8
E02003098,Suburban,5264.0,1904.4795529716916,5166.0,1869.0238166131762,Predictive Model,100,8
E02003098,Suburban,118.0952380952381,579.2513083493027,7.285714285714286,35.73606861993682,Wardriving,300,6
E02003098,Suburban,5264.0,1904.4795529716916,4087.0,1478.648923441357,Predictive Model,300,8
E02003098,Suburban,65.61904761904762,523.019553314978,6.523809523809524,51.998315532766306,Wardriving,200,6
E02003100,Suburban,9923.0,2287.932336805565,5018.0,1156.9932949803815,Predictive Model,300,8
E02003100,Suburban,9923.0,2287.932336805565,5018.0,1156.9932949803815,Predictive Model,100,8
E02003100,Suburban,9923.0,2287.932336805565,5595.0,1290.0313841002858,Predictive Model,200,8
E02003100,Suburban,21.5,171.3667114090796,12.1,96.44359107208668,Wardriving,200,4
E02003100,Suburban,36.1,177.06871647564546,12.4,60.821387376676,Wardriving,300,4
E02003105,Suburban,4576.0,606.6913559549639,3126.0,414.44868415979397,Predictive Model,100,5
E02003105,Suburban,4576.0,606.6913559549639,2499.0,331.3203012525032,Predictive Model,300,5
E02003105,Suburban,4576.0,606.6913559549639,2499.0,331.3203012525032,Predictive Model,200,5
E02003105,Suburban,16.11111111111111,79.02420402883624,4.444444444444445,21.79978042174793,Wardriving,300,3
E02003105,Suburban,11.555555555555555,92.10407228188397,3.888888888888889,30.99656278717249,Wardriving,200,3
E02003106,Suburban,43.5,213.36535087785347,2.5,12.262376487232958,Wardriving,300,4
E02003106,Suburban,7537.0,749.0178431820467,4571.0,454.2603902328692,Predictive Model,100,5
E02003106,Suburban,7537.0,749.0178431820467,4571.0,454.2603902328692,Predictive Model,200,5
E02003106,Suburban,7537.0,749.0178431820467,4571.0,454.2603902328692,Predictive Model,300,5
E02003106,Suburban,28.5,227.16052442597814,2.5,19.92636179175247,Wardriving,200,5
E02003108,Rural,22.136363636363637,108.57776998695675,2.0454545454545454,10.032853489554526,Wardriving,300,3
E02003108,Rural,8732.0,274.75042551779063,4787.0,150.62188352653044,Predictive Model,200,4
E02003108,Rural,8732.0,274.75042551779063,7979.0,251.05744906166416,Predictive Model,300,4
E02003108,Rural,8732.0,274.75042551779063,5585.0,175.73077491031387,Predictive Model,100,4
E02003108,Rural,6.090909090909091,48.54786327445528,1.7272727272727273,13.767304510666422,Wardriving,200,2
E02003113,Rural,13011.0,76.41151220583072,6639.0,38.98978015021982,Predictive Model,300,1
E02003113,Rural,1.6388888888888888,8.038669030519536,1.8333333333333333,8.992409423971006,Wardriving,300,1
E02003113,Rural,13011.0,76.41151220583072,5608.0,32.9348828260932,Predictive Model,100,1
E02003113,Rural,13011.0,76.41151220583072,9732.0,57.15447212259969,Predictive Model,200,1
E02003113,Rural,0.5555555555555556,4.428080398167543,1.7222222222222223,13.72704923431938,Wardriving,200,1
E02003219,Rural,7741.0,79.27589786129231,9768.0,100.03448783220557,Predictive Model,100,2
E02003219,Rural,7741.0,79.27589786129231,5950.0,60.934193550534715,Predictive Model,300,2
E02003219,Rural,1.2,9.564653660042232,1.6,12.752871546722977,Wardriving,200,1
E02003219,Rural,5.8,28.44871345038144,1.8,8.828911070808033,Wardriving,300,1
E02003219,Rural,7741.0,79.27589786129231,9768.0,100.03448783220557,Predictive Model,200,2
E02003235,Suburban,5910.0,1071.2316196660645,3238.0,586.9116725006289,Predictive Model,200,6
E02003235,Suburban,5910.0,1071.2316196660645,4062.0,736.2678238720058,Predictive Model,100,6
E02003235,Suburban,5910.0,1071.2316196660645,3443.0,624.0694528782167,Predictive Model,300,6
E02003235,Suburban,9.5,46.59703065148509,1.0,4.904950594893167,Wardriving,300,2
E02003235,Suburban,7.0,55.793813016908764,1.0,7.970544716701252,Wardriving,200,3
E02003236,Rural,15.272727272727273,121.73195567326131,2.1818181818181817,17.39027938189447,Wardriving,200,4
E02003236,Rural,9556.0,209.0579771708152,5147.0,112.6016543007729,Predictive Model,200,4
E02003236,Rural,9556.0,209.0579771708152,4650.0,101.72871429931882,Predictive Model,100,4
E02003236,Rural,17.681818181818183,86.72844460970384,2.3636363636363638,11.593519587929562,Wardriving,300,3
E02003236,Rural,9556.0,209.0579771708152,6641.0,145.28610573371535,Predictive Model,300,4
E02003240,Rural,6332.0,92.16413486759352,3374.0,49.10956902136142,Predictive Model,100,2
E02003240,Rural,6332.0,92.16413486759352,2965.0,43.15645291889052,Predictive Model,200,2
E02003240,Rural,31.846153846153847,253.83119328572712,1.3076923076923077,10.423020014148214,Wardriving,200,5
E02003240,Rural,6332.0,92.16413486759352,3374.0,49.10956902136142,Predictive Model,300,2
E02003240,Rural,54.34615384615385,266.5651996378515,1.5769230769230769,7.7347297842547125,Wardriving,300,5
E02003301,Rural,6269.0,426.2963659154831,4644.0,315.79523421781835,Predictive Model,300,5
E02003301,Rural,3.0714285714285716,15.065205398601595,1.7857142857142858,8.758840348024181,Wardriving,300,1
E02003301,Rural,6269.0,426.2963659154831,4644.0,315.79523421781835,Predictive Model,200,5
E02003301,Rural,6269.0,426.2963659154831,3984.0,270.91477457445916,Predictive Model,100,5
E02003301,Rural,2.2857142857142856,18.218387923889424,1.4285714285714286,11.38649245243089,Wardriving,200,1
E02003302,Suburban,4865.0,1573.860274016105,4138.0,1338.6708764395976,Predictive Model,200,7
E02003302,Suburban,4865.0,1573.860274016105,3858.0,1248.0889901652895,Predictive Model,300,7
E02003302,Suburban,1.5,47.82326830020696,1.0,31.88217886680464,Wardriving,100,1
E02003302,Suburban,10.6,56.79850352742304,1.7,9.109193961945204,Wardriving,300,2
E02003302,Suburban,4865.0,1573.860274016105,4138.0,1338.6708764395976,Predictive Model,100,7
E02003302,Suburban,4.2727272727272725,39.43322122999952,1.3636363636363635,12.585070605318995,Wardriving,200,2
E02003303,Suburban,5271.0,595.3658086666021,4004.0,452.2566302221732,Predictive Model,100,5
E02003303,Suburban,5271.0,595.3658086666021,4004.0,452.2566302221732,Predictive Model,200,5
E02003303,Suburban,5271.0,595.3658086666021,3148.0,355.5703975872631,Predictive Model,300,5
E02003303,Suburban,3.6470588235294117,18.825667521353267,1.9411764705882353,10.020113358139643,Wardriving,300,1
E02003303,Suburban,1.0,31.8821788668039,1.0,31.8821788668039,Wardriving,100,1
E02003303,Suburban,0.8888888888888888,7.729013058619896,1.6666666666666667,14.491899484912306,Wardriving,200,1
E02003310,Suburban,5.892857142857143,66.58936092434405,3.357142857142857,37.935757132656605,Wardriving,200,3
E02003310,Suburban,7769.0,659.7927355832192,8333.0,707.6911913521643,Predictive Model,200,5
E02003310,Suburban,13.155555555555555,81.35452538426843,4.311111111111111,26.660097845520394,Wardriving,300,3
E02003310,Suburban,1.3636363636363635,43.47569845473422,2.909090909090909,92.74815670343303,Wardriving,100,1
E02003310,Suburban,7769.0,659.7927355832192,16625.0,1411.9004027636784,Predictive Model,300,5
E02003310,Suburban,7769.0,659.7927355832192,10406.0,883.7434942050429,Predictive Model,100,5
E02003311,Suburban,4509.0,2167.550418543428,3451.0,1658.9524272329495,Predictive Model,300,8
E02003311,Suburban,4509.0,2167.550418543428,3451.0,1658.9524272329495,Predictive Model,200,8
E02003311,Suburban,1.0,31.88217886680531,24.0,765.1722928033275,Wardriving,100,1
E02003311,Suburban,16.11111111111111,87.2248289752293,16.0,86.62327843057255,Wardriving,300,3
E02003311,Suburban,4509.0,2167.550418543428,4010.0,1927.6729160255368,Predictive Model,100,8
E02003311,Suburban,3.0,28.131334294241267,16.8,157.53547204775109,Wardriving,200,2
E02003353,Rural,6968.0,331.9839352563046,4413.0,210.25331605712861,Predictive Model,200,4
E02003353,Rural,8.5,67.74963009196043,1.0,7.9705447167012276,Wardriving,200,3
E02003353,Rural,6968.0,331.9839352563046,5842.0,278.33670346833117,Predictive Model,300,4
E02003353,Rural,6968.0,331.9839352563046,3938.0,187.6223790240137,Predictive Model,100,4
E02003353,Rural,9.5,46.597030651485696,1.0,4.904950594893232,Wardriving,300,2
E02003367,Rural,6.555555555555555,52.2513486983781,16.037037037037038,127.82392082710574,Wardriving,200,2
E02003367,Rural,10.518518518518519,51.59281366480384,16.35185185185185,80.20502546834823,Wardriving,300,2
E02003367,Rural,6494.0,53.37970093166516,3596.0,29.55857784882475,Predictive Model,100,1
E02003367,Rural,6494.0,53.37970093166516,3039.0,24.98012182496619,Predictive Model,300,1
E02003367,Rural,6494.0,53.37970093166516,5264.0,43.26928637269563,Predictive Model,200,1
E02003368,Rural,6059.0,65.99731802783867,5046.0,54.963272283953444,Predictive Model,100,1
E02003368,Rural,6059.0,65.99731802783867,5046.0,54.963272283953444,Predictive Model,200,1
E02003368,Rural,6059.0,65.99731802783867,3480.0,37.90570502341617,Predictive Model,300,1
E02003368,Rural,9.090909090909092,72.45949742455848,1.4545454545454546,11.593519587929356,Wardriving,200,3
E02003368,Rural,13.545454545454545,66.43978533082677,1.4545454545454546,7.134473592572001,Wardriving,300,2
E02003370,Rural,0.0,0.0,1.0,7.970544716701437,Wardriving,200,1
E02003370,Rural,4913.0,405.56603152822925,2519.0,207.94236381429056,Predictive Model,300,4
E02003370,Rural,0.0,0.0,1.0,4.904950594893177,Wardriving,300,1
E02003370,Rural,4913.0,405.56603152822925,2957.0,244.09907494992345,Predictive Model,200,4
E02003370,Rural,4913.0,405.56603152822925,2519.0,207.94236381429056,Predictive Model,100,4
E02003373,Rural,6919.0,121.63213574807959,3133.0,55.07638116761575,Predictive Model,300,2
E02003373,Rural,5.818181818181818,46.374078351719085,1.1818181818181819,9.419734665192939,Wardriving,200,2
E02003373,Rural,11.045454545454545,54.177408843593994,1.2727272727272727,6.242664393500543,Wardriving,300,2
E02003373,Rural,6919.0,121.63213574807959,4650.0,81.74438954018935,Predictive Model,100,2
E02003373,Rural,6919.0,121.63213574807959,4650.0,81.74438954018935,Predictive Model,200,2
E02003375,Rural,4764.0,171.91890333172253,2970.0,107.17866139698067,Predictive Model,200,3
E02003375,Rural,4764.0,171.91890333172253,4965.0,179.17240869899294,Predictive Model,300,3
E02003375,Rural,4764.0,171.91890333172253,4965.0,179.17240869899294,Predictive Model,100,3
E02003375,Rural,3.142857142857143,25.05028339534714,2.5,19.92636179175341,Wardriving,200,2
E02003375,Rural,8.035714285714286,39.41478156610661,2.75,13.488614135956484,Wardriving,300,2
E02003376,Rural,4525.0,164.33897060487763,2530.0,91.88455152051722,Predictive Model,200,3
E02003376,Rural,9.4,46.10653559199737,2.4,11.771881427744008,Wardriving,300,2
E02003376,Rural,4525.0,164.33897060487763,2768.0,100.52823660426549,Predictive Model,100,3
E02003376,Rural,4525.0,164.33897060487763,2530.0,91.88455152051722,Predictive Model,300,3
E02003376,Rural,7.6,60.57613984693414,2.2,17.53519837674409,Wardriving,200,3
E02003377,Rural,10762.0,121.97862850591252,5989.0,67.8805060510974,Predictive Model,300,3
E02003377,Rural,10762.0,121.97862850591252,5989.0,67.8805060510974,Predictive Model,100,3
E02003377,Rural,0.5833333333333334,4.649484418076067,1.8333333333333333,14.612665313953352,Wardriving,200,1
E02003377,Rural,1.2916666666666667,6.3355611850705635,1.9166666666666667,9.4011553068789,Wardriving,300,1
E02003377,Rural,10762.0,121.97862850591252,11806.0,133.81153021193117,Predictive Model,200,3
E02003381,Rural,4239.0,247.8009815269838,3033.0,177.30133922419012,Predictive Model,200,4
E02003381,Rural,4239.0,247.8009815269838,2427.0,141.87614582825896,Predictive Model,100,4
E02003381,Rural,7.825,38.381238405040214,7.325,35.928763107593554,Wardriving,300,2
E02003381,Rural,4239.0,247.8009815269838,2427.0,141.87614582825896,Predictive Model,300,4
E02003381,Rural,3.15,25.107215857610026,6.3,50.21443171522006,Wardriving,200,2
E02003384,Rural,6619.0,49.85383318196367,2890.0,21.76727268407237,Predictive Model,200,1
E02003384,Rural,3.8421052631578947,30.623671806274572,2.1578947368421053,17.199596493935037,Wardriving,200,2
E02003384,Rural,6619.0,49.85383318196367,2890.0,21.76727268407237,Predictive Model,300,1
E02003384,Rural,6.7105263157894735,32.91480004467874,2.3157894736842106,11.358832956595016,Wardriving,300,2
E02003384,Rural,6619.0,49.85383318196367,2890.0,21.76727268407237,Predictive Model,100,1
E02003406,Suburban,4929.0,1918.5764628999498,5289.0,2058.703776075844,Predictive Model,300,8
E02003406,Suburban,4929.0,1918.5764628999498,5289.0,2058.703776075844,Predictive Model,200,8
E02003406,Suburban,6.357142857142857,50.669891413316634,7.214285714285714,57.501786884775065,Wardriving,200,2
E02003406,Suburban,4929.0,1918.5764628999498,5289.0,2058.703776075844,Predictive Model,100,8
E02003406,Suburban,14.535714285714286,71.29696043291288,8.428571428571429,41.34172644267184,Wardriving,300,3
E02003414,Suburban,6032.0,1636.0405609863126,4579.0,1241.9478993296295,Predictive Model,200,7
E02003414,Suburban,104.0,828.9366505369666,3.625,28.893224598043304,Wardriving,200,6
E02003414,Suburban,6032.0,1636.0405609863126,4370.0,1185.261480688028,Predictive Model,100,7
E02003414,Suburban,6032.0,1636.0405609863126,5201.0,1410.6510208371703,Predictive Model,300,7
E02003414,Suburban,197.96875,971.026938082778,4.28125,20.999319734386834,Wardriving,300,7
E02003415,Suburban,4750.0,2230.0311415335373,5288.0,2482.61151082723,Predictive Model,200,8
E02003415,Suburban,4750.0,2230.0311415335373,4464.0,2095.759792801202,Predictive Model,300,8
E02003415,Suburban,179.25,879.2123941346375,2.0,9.80990118978675,Wardriving,300,7
E02003415,Suburban,4750.0,2230.0311415335373,5288.0,2482.61151082723,Predictive Model,100,8
E02003415,Suburban,82.0,653.584666769547,1.75,13.948453254228136,Wardriving,200,6
E02003417,Suburban,4800.0,1646.8933747414765,4056.0,1391.6249016565475,Predictive Model,100,7
E02003417,Suburban,4800.0,1646.8933747414765,3744.0,1284.5768322983517,Predictive Model,300,7
E02003417,Suburban,4800.0,1646.8933747414765,3744.0,1284.5768322983517,Predictive Model,200,7
E02003417,Suburban,127.28571428571429,624.33014000714,6.071428571428571,29.780057183281087,Wardriving,300,6
E02003417,Suburban,73.42857142857143,585.2657120549561,4.571428571428571,36.43677584777937,Wardriving,200,6
E02003420,Suburban,3878.0,688.7620239586432,5525.0,981.2816354748592,Predictive Model,300,5
E02003420,Suburban,3878.0,688.7620239586432,5525.0,981.2816354748592,Predictive Model,100,5
E02003420,Suburban,107.67213114754098,528.1264837255603,16.92622950819672,83.02231949553,Wardriving,300,6
E02003420,Suburban,3878.0,688.7620239586432,3847.0,683.2561903478341,Predictive Model,200,5
E02003420,Suburban,64.39344262295081,513.2508138885847,14.245901639344263,113.54759604612529,Wardriving,200,6
E02003422,Rural,11043.0,156.41648419004827,5878.0,83.25781889605214,Predictive Model,100,3
E02003422,Rural,8.107142857142858,39.765135180028146,1.75,8.583663541063345,Wardriving,300,2
E02003422,Rural,11043.0,156.41648419004827,5213.0,73.83855221250762,Predictive Model,300,3
E02003422,Rural,4.571428571428571,36.436775847779394,1.5,11.955817075052613,Wardriving,200,2
E02003422,Rural,11043.0,156.41648419004827,7870.0,111.47312601427872,Predictive Model,200,3
E02003428,Suburban,5556.0,1048.8725071095503,3135.0,591.8314092491794,Predictive Model,200,6
E02003428,Suburban,0.0,0.0,1.0,4.90495059489328,Wardriving,300,1
E02003428,Suburban,5556.0,1048.8725071095503,3269.0,617.1281903781713,Predictive Model,100,6
E02003428,Suburban,0.0,0.0,1.0,7.970544716701235,Wardriving,200,1
E02003428,Suburban,5556.0,1048.8725071095503,3674.0,693.5848796113189,Predictive Model,300,6
E02003429,Rural,52.95454545454545,422.076572498064,4.090909090909091,32.60677384105216,Wardriving,200,5
E02003429,Rural,6119.0,237.51401976614494,4550.0,176.6119937793691,Predictive Model,300,4
E02003429,Rural,6119.0,237.51401976614494,3140.0,121.88168361916901,Predictive Model,200,4
E02003429,Rural,6119.0,237.51401976614494,3492.0,135.5448532478147,Predictive Model,100,4
E02003429,Rural,99.4090909090909,487.5966795923527,4.795454545454546,23.5214676255113,Wardriving,300,6
E02003430,Suburban,4899.0,595.9142515514185,4674.0,568.5452565322167,Predictive Model,200,5
E02003430,Suburban,4899.0,595.9142515514185,3396.0,413.0893648231511,Predictive Model,100,5
E02003430,Suburban,2.5,12.26237648723282,1.0,4.904950594893127,Wardriving,300,1
E02003430,Suburban,1.0,7.970544716700829,1.0,7.970544716700829,Wardriving,200,1
E02003430,Suburban,4899.0,595.9142515514185,4674.0,568.5452565322167,Predictive Model,300,5
E02003431,Rural,4710.0,363.6478575047331,2632.0,203.2104375695239,Predictive Model,200,4
E02003431,Rural,4710.0,363.6478575047331,3348.0,258.491088519288,Predictive Model,300,4
E02003431,Rural,110.1842105263158,540.448108968902,8.973684210526315,44.01547770680573,Wardriving,300,6
E02003431,Rural,4710.0,363.6478575047331,2632.0,203.2104375695239,Predictive Model,100,4
E02003431,Rural,56.578947368421055,450.9650300239041,7.2631578947368425,57.89132478446396,Wardriving,200,5
E02003447,Suburban,5991.0,1109.781124501154,4804.0,889.8996030885568,Predictive Model,300,6
E02003447,Suburban,5991.0,1109.781124501154,3514.0,650.9382192450435,Predictive Model,200,6
E02003447,Suburban,5991.0,1109.781124501154,4804.0,889.8996030885568,Predictive Model,100,6
